"","Ensemble","Start_position","End_position"
"45478","ENSG00000078487","19","19"
"45479","ENSG00000146839","466","466"
"45480","ENSG00000169876","1371","1371"
"45481","ENSG00000169876","2255","2255"
"45482","ENSG00000161036","201","201"
"45483","ENSG00000189056","524","524"
"45484","ENSG00000164815","127","127"
"45485","ENSG00000091127","398","398"
"45486","ENSG00000135249","102","102"
"45487","ENSG00000005249","223","223"
"45488","ENSG00000164597","609","609"
"45489","ENSG00000164597","216","216"
"45490","ENSG00000091137","496","496"
"45491","ENSG00000091138","566","566"
"45492","ENSG00000091136","1026","1026"
"45493","ENSG00000091128","1271","1271"
"45494","ENSG00000135241","445","445"
"45495","ENSG00000177683","198","198"
"45496","ENSG00000128590","121","121"
"45497","ENSG00000173114","355","355"
"45498","ENSG00000128512","716","716"
"45499","ENSG00000006652","396","396"
"45500","ENSG00000006652","449","449"
"45501","ENSG00000128573","656","656"
"45502","ENSG00000198898","168","168"
"45503","ENSG00000001626","826","826"
"45504","ENSG00000001626","1154","1154"
"45505","ENSG00000077063","420","420"
"45506","ENSG00000184408","266","266"
"45507","ENSG00000184408","533","533"
"45508","ENSG00000106034","264","264"
"45509","ENSG00000106278","833","833"
"45510","ENSG00000106278","2053","2053"
"45511","ENSG00000081803","384","384"
"45512","ENSG00000128519","56","56"
"45513","ENSG00000081800","464","464"
"45514","ENSG00000106299","196","196"
"45515","ENSG00000106304","80","80"
"45516","ENSG00000048405","267","267"
"45517","ENSG00000128585","178","178"
"45518","ENSG00000221866","448","448"
"45519","ENSG00000155530","179","179"
"45520","ENSG00000205060","150","150"
"45521","ENSG00000181072","57","57"
"45522","ENSG00000157703","101","101"
"45523","ENSG00000105929","390","390"
"45524","ENSG00000105939","384","384"
"45525","ENSG00000105939","253","253"
"45526","ENSG00000105948","297","297"
"45527","ENSG00000157741","461","461"
"45528","ENSG00000064393","117","117"
"45529","ENSG00000059377","414","414"
"45530","ENSG00000006530","237","237"
"45531","ENSG00000257093","380","380"
"45532","ENSG00000106028","107","107"
"45533","ENSG00000258227","25","25"
"45534","ENSG00000257335","296","296"
"45535","ENSG00000257335","750","750"
"45536","ENSG00000225781","99","99"
"45537","ENSG00000221937","85","85"
"45538","ENSG00000188037","176","176"
"45539","ENSG00000188037","465","465"
"45540","ENSG00000146904","791","791"
"45541","ENSG00000271321","440","440"
"45542","ENSG00000050327","353","353"
"45543","ENSG00000055130","519","519"
"45544","ENSG00000155660","635","635"
"45545","ENSG00000155660","584","584"
"45546","ENSG00000197558","2617","2617"
"45547","ENSG00000197558","2894","2894"
"45548","ENSG00000171115","191","191"
"45549","ENSG00000196329","178","178"
"45550","ENSG00000106565","59","59"
"45551","ENSG00000055118","121","121"
"45552","ENSG00000181652","802","802"
"45553","ENSG00000164885","99","99"
"45554","ENSG00000164889","1007","1007"
"45555","ENSG00000055609","4079","4079"
"45556","ENSG00000055609","2885","2885"
"45557","ENSG00000055609","2610","2610"
"45558","ENSG00000130226","156","156"
"45559","ENSG00000009335","31","31"
"45560","ENSG00000009335","170","170"
"45561","ENSG00000146918","560","560"
"45562","ENSG00000172748","65","65"
"45563","ENSG00000104728","966","966"
"45564","ENSG00000036448","289","289"
"45565","ENSG00000036448","1298","1298"
"45566","ENSG00000183117","3058","3058"
"45567","ENSG00000183117","2459","2459"
"45568","ENSG00000183117","2171","2171"
"45569","ENSG00000183117","287","287"
"45570","ENSG00000104643","363","363"
"45571","ENSG00000164741","1353","1353"
"45572","ENSG00000164743","175","175"
"45573","ENSG00000003987","45","45"
"45574","ENSG00000129422","88","88"
"45575","ENSG00000078674","356","356"
"45576","ENSG00000156011","140","140"
"45577","ENSG00000147416","149","149"
"45578","ENSG00000147416","502","502"
"45579","ENSG00000168546","206","206"
"45580","ENSG00000168476","245","245"
"45581","ENSG00000168490","212","212"
"45582","ENSG00000008853","3","3"
"45583","ENSG00000120889","428","428"
"45584","ENSG00000104679","383","383"
"45585","ENSG00000069206","684","684"
"45586","ENSG00000277586","80","80"
"45587","ENSG00000221818","157","157"
"45588","ENSG00000240694","2","2"
"45589","ENSG00000015592","175","175"
"45590","ENSG00000171320","91","91"
"45591","ENSG00000186918","460","460"
"45592","ENSG00000012232","364","364"
"45593","ENSG00000197892","617","617"
"45594","ENSG00000104671","41","41"
"45595","ENSG00000133863","2553","2553"
"45596","ENSG00000133863","1435","1435"
"45597","ENSG00000165392","445","445"
"45598","ENSG00000165392","472","472"
"45599","ENSG00000165392","492","492"
"45600","ENSG00000157168","155","155"
"45601","ENSG00000156687","628","628"
"45602","ENSG00000085788","641","641"
"45603","ENSG00000077782","803","803"
"45604","ENSG00000147526","163","163"
"45605","ENSG00000083168","1005","1005"
"45606","ENSG00000104368","112","112"
"45607","ENSG00000104371","58","58"
"45608","ENSG00000168522","121","121"
"45609","ENSG00000253729","3570","3570"
"45610","ENSG00000253729","2937","2937"
"45611","ENSG00000253729","2522","2522"
"45612","ENSG00000253729","1151","1151"
"45613","ENSG00000168300","162","162"
"45614","ENSG00000168300","92","92"
"45615","ENSG00000023287","1332","1332"
"45616","ENSG00000023287","1143","1143"
"45617","ENSG00000147509","281","281"
"45618","ENSG00000104237","1003","1003"
"45619","ENSG00000206579","434","434"
"45620","ENSG00000254087","481","481"
"45621","ENSG00000177182","175","175"
"45622","ENSG00000198363","431","431"
"45623","ENSG00000198363","182","182"
"45624","ENSG00000147576","93","93"
"45625","ENSG00000178460","215","215"
"45626","ENSG00000046889","1097","1097"
"45627","ENSG00000046889","1578","1578"
"45628","ENSG00000104321","771","771"
"45629","ENSG00000121039","328","328"
"45630","ENSG00000137558","100","100"
"45631","ENSG00000121005","294","294"
"45632","ENSG00000121005","469","469"
"45633","ENSG00000091656","783","783"
"45634","ENSG00000104427","106","106"
"45635","ENSG00000104432","153","153"
"45636","ENSG00000076554","112","112"
"45637","ENSG00000205189","468","468"
"45638","ENSG00000164684","40","40"
"45639","ENSG00000197416","102","102"
"45640","ENSG00000123124","358","358"
"45641","ENSG00000164823","366","366"
"45642","ENSG00000180694","331","331"
"45643","ENSG00000079102","460","460"
"45644","ENSG00000188343","13","13"
"45645","ENSG00000183808","886","886"
"45646","ENSG00000164951","527","527"
"45647","ENSG00000156162","635","635"
"45648","ENSG00000164941","77","77"
"45649","ENSG00000175895","249","249"
"45650","ENSG00000132561","106","106"
"45651","ENSG00000132541","78","78"
"45652","ENSG00000104361","98","98"
"45653","ENSG00000104375","408","408"
"45654","ENSG00000132549","889","889"
"45655","ENSG00000132549","1433","1433"
"45656","ENSG00000132549","3465","3465"
"45657","ENSG00000132554","1023","1023"
"45658","ENSG00000132554","916","916"
"45659","ENSG00000132554","315","315"
"45660","ENSG00000174226","37","37"
"45661","ENSG00000164924","210","210"
"45662","ENSG00000104490","85","85"
"45663","ENSG00000048392","323","323"
"45664","ENSG00000104517","825","825"
"45665","ENSG00000155090","184","184"
"45666","ENSG00000164934","307","307"
"45667","ENSG00000164830","122","122"
"45668","ENSG00000164830","456","456"
"45669","ENSG00000164830","620","620"
"45670","ENSG00000164830","688","688"
"45671","ENSG00000205038","915","915"
"45672","ENSG00000205038","3926","3926"
"45673","ENSG00000164796","2791","2791"
"45674","ENSG00000164796","1924","1924"
"45675","ENSG00000164796","497","497"
"45676","ENSG00000104447","1048","1048"
"45677","ENSG00000164754","90","90"
"45678","ENSG00000136960","671","671"
"45679","ENSG00000136960","32","32"
"45680","ENSG00000064313","1040","1040"
"45681","ENSG00000064313","241","241"
"45682","ENSG00000187955","226","226"
"45683","ENSG00000187955","447","447"
"45684","ENSG00000187955","566","566"
"45685","ENSG00000187955","796","796"
"45686","ENSG00000172164","110","110"
"45687","ENSG00000156802","156","156"
"45688","ENSG00000176853","72","72"
"45689","ENSG00000214814","253","253"
"45690","ENSG00000214814","1200","1200"
"45691","ENSG00000170881","592","592"
"45692","ENSG00000147684","107","107"
"45693","ENSG00000104549","133","133"
"45694","ENSG00000164961","447","447"
"45695","ENSG00000153310","95","95"
"45696","ENSG00000258417","201","201"
"45697","ENSG00000129292","691","691"
"45698","ENSG00000129292","863","863"
"45699","ENSG00000042832","321","321"
"45700","ENSG00000155926","249","249"
"45701","ENSG00000167632","393","393"
"45702","ENSG00000169398","252","252"
"45703","ENSG00000160882","350","350"
"45704","ENSG00000179142","304","304"
"45705","ENSG00000185189","334","334"
"45706","ENSG00000198169","159","159"
"45707","ENSG00000147789","251","251"
"45708","ENSG00000107099","1305","1305"
"45709","ENSG00000107099","2002","2002"
"45710","ENSG00000107104","919","919"
"45711","ENSG00000173253","323","323"
"45712","ENSG00000080503","1128","1128"
"45713","ENSG00000147852","276","276"
"45714","ENSG00000080608","215","215"
"45715","ENSG00000080298","497","497"
"45716","ENSG00000120210","56","56"
"45717","ENSG00000120217","198","198"
"45718","ENSG00000137040","780","780"
"45719","ENSG00000137040","636","636"
"45720","ENSG00000137033","191","191"
"45721","ENSG00000153707","873","873"
"45722","ENSG00000107186","1987","1987"
"45723","ENSG00000164946","1947","1947"
"45724","ENSG00000155158","190","190"
"45725","ENSG00000164989","1002","1002"
"45726","ENSG00000173068","1089","1089"
"45727","ENSG00000044459","607","607"
"45728","ENSG00000147874","58","58"
"45729","ENSG00000137145","610","610"
"45730","ENSG00000184434","128","128"
"45731","ENSG00000120156","491","491"
"45732","ENSG00000120156","646","646"
"45733","ENSG00000120156","880","880"
"45734","ENSG00000120156","881","881"
"45735","ENSG00000174482","235","235"
"45736","ENSG00000197579","616","616"
"45737","ENSG00000122728","1138","1138"
"45738","ENSG00000188133","197","197"
"45739","ENSG00000137074","309","309"
"45740","ENSG00000086102","930","930"
"45741","ENSG00000198876","295","295"
"45742","ENSG00000213927","81","81"
"45743","ENSG00000172724","81","81"
"45744","ENSG00000137078","7","7"
"45745","ENSG00000198467","91","91"
"45746","ENSG00000215183","86","86"
"45747","ENSG00000159899","363","363"
"45748","ENSG00000137103","110","110"
"45749","ENSG00000159921","277","277"
"45750","ENSG00000147905","263","263"
"45751","ENSG00000168795","249","249"
"45752","ENSG00000070601","217","217"
"45753","ENSG00000070601","347","347"
"45754","ENSG00000180071","915","915"
"45755","ENSG00000106714","1016","1016"
"45756","ENSG00000184659","28","28"
"45757","ENSG00000274349","678","678"
"45758","ENSG00000274349","1000","1000"
"45759","ENSG00000187866","204","204"
"45760","ENSG00000135063","139","139"
"45761","ENSG00000135048","1119","1119"
"45762","ENSG00000119125","150","150"
"45763","ENSG00000165091","663","663"
"45764","ENSG00000165092","104","104"
"45765","ENSG00000135046","188","188"
"45766","ENSG00000198963","301","301"
"45767","ENSG00000119121","1561","1561"
"45768","ENSG00000119121","1227","1227"
"45769","ENSG00000119121","1116","1116"
"45770","ENSG00000106772","2942","2942"
"45771","ENSG00000106772","1881","1881"
"45772","ENSG00000197969","2086","2086"
"45773","ENSG00000148019","136","136"
"45774","ENSG00000135069","306","306"
"45775","ENSG00000214929","933","933"
"45776","ENSG00000214929","1558","1558"
"45777","ENSG00000165105","332","332"
"45778","ENSG00000165115","774","774"
"45779","ENSG00000165115","615","615"
"45780","ENSG00000197506","216","216"
"45781","ENSG00000197506","101","101"
"45782","ENSG00000135049","874","874"
"45783","ENSG00000135040","507","507"
"45784","ENSG00000083223","1455","1455"
"45785","ENSG00000083223","1299","1299"
"45786","ENSG00000196730","310","310"
"45787","ENSG00000106723","162","162"
"45788","ENSG00000165025","28","28"
"45789","ENSG00000165030","429","429"
"45790","ENSG00000198000","745","745"
"45791","ENSG00000198000","361","361"
"45792","ENSG00000158079","269","269"
"45793","ENSG00000158169","555","555"
"45794","ENSG00000185920","1066","1066"
"45795","ENSG00000182150","209","209"
"45796","ENSG00000136925","131","131"
"45797","ENSG00000136938","60","60"
"45798","ENSG00000119514","371","371"
"45799","ENSG00000136874","277","277"
"45800","ENSG00000066697","55","55"
"45801","ENSG00000241697","267","267"
"45802","ENSG00000170681","272","272"
"45803","ENSG00000136881","404","404"
"45804","ENSG00000136870","381","381"
"45805","ENSG00000136870","529","529"
"45806","ENSG00000165152","318","318"
"45807","ENSG00000155833","55","55"
"45808","ENSG00000136824","757","757"
"45809","ENSG00000165029","1520","1520"
"45810","ENSG00000165029","127","127"
"45811","ENSG00000070214","652","652"
"45812","ENSG00000148143","1055","1055"
"45813","ENSG00000070061","1306","1306"
"45814","ENSG00000070159","136","136"
"45815","ENSG00000165124","3301","3301"
"45816","ENSG00000165124","2571","2571"
"45817","ENSG00000030304","854","854"
"45818","ENSG00000171133","255","255"
"45819","ENSG00000171133","56","56"
"45820","ENSG00000136813","1099","1099"
"45821","ENSG00000136813","472","472"
"45822","ENSG00000173258","390","390"
"45823","ENSG00000173258","543","543"
"45824","ENSG00000148154","257","257"
"45825","ENSG00000119314","183","183"
"45826","ENSG00000136866","570","570"
"45827","ENSG00000136866","369","369"
"45828","ENSG00000119321","229","229"
"45829","ENSG00000148225","118","118"
"45830","ENSG00000157653","157","157"
"45831","ENSG00000228278","138","138"
"45832","ENSG00000181634","245","245"
"45833","ENSG00000041982","1725","1725"
"45834","ENSG00000041982","738","738"
"45835","ENSG00000106780","444","444"
"45836","ENSG00000106804","1506","1506"
"45837","ENSG00000106804","673","673"
"45838","ENSG00000106804","237","237"
"45839","ENSG00000119397","222","222"
"45840","ENSG00000119397","509","509"
"45841","ENSG00000119397","1661","1661"
"45842","ENSG00000119396","54","54"
"45843","ENSG00000171484","103","103"
"45844","ENSG00000011454","452","452"
"45845","ENSG00000011454","495","495"
"45846","ENSG00000148200","154","154"
"45847","ENSG00000119414","180","180"
"45848","ENSG00000136933","113","113"
"45849","ENSG00000044574","138","138"
"45850","ENSG00000165219","99","99"
"45851","ENSG00000136895","117","117"
"45852","ENSG00000136854","202","202"
"45853","ENSG00000167106","60","60"
"45854","ENSG00000148337","834","834"
"45855","ENSG00000119392","136","136"
"45856","ENSG00000197694","1420","1420"
"45857","ENSG00000119333","104","104"
"45858","ENSG00000095319","545","545"
"45859","ENSG00000148341","50","50"
"45860","ENSG00000136819","285","285"
"45861","ENSG00000130714","185","185"
"45862","ENSG00000107263","301","301"
"45863","ENSG00000107290","2465","2465"
"45864","ENSG00000107290","2345","2345"
"45865","ENSG00000107290","2084","2084"
"45866","ENSG00000107290","1372","1372"
"45867","ENSG00000107290","1003","1003"
"45868","ENSG00000125485","540","540"
"45869","ENSG00000125484","595","595"
"45870","ENSG00000125484","822","822"
"45871","ENSG00000175164","302","302"
"45872","ENSG00000130635","1484","1484"
"45873","ENSG00000107147","787","787"
"45874","ENSG00000165689","430","430"
"45875","ENSG00000151240","787","787"
"45876","ENSG00000107937","29","29"
"45877","ENSG00000107959","589","589"
"45878","ENSG00000107959","424","424"
"45879","ENSG00000198610","241","241"
"45880","ENSG00000178462","48","48"
"45881","ENSG00000108021","54","54"
"45882","ENSG00000057608","290","290"
"45883","ENSG00000198879","851","851"
"45884","ENSG00000148429","96","96"
"45885","ENSG00000151468","140","140"
"45886","ENSG00000152455","256","256"
"45887","ENSG00000077943","677","677"
"45888","ENSG00000077943","627","627"
"45889","ENSG00000165983","277","277"
"45890","ENSG00000107611","2472","2472"
"45891","ENSG00000148483","157","157"
"45892","ENSG00000260314","63","63"
"45893","ENSG00000165995","143","143"
"45894","ENSG00000180592","845","845"
"45895","ENSG00000148444","186","186"
"45896","ENSG00000168283","45","45"
"45897","ENSG00000165309","648","648"
